ID,成品面料内部编号,基础面料编号,颜色内部编号,修图参考图链接地址,html????
7050,40DWS_PCPK,40DWS,PCPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230705143030.jpg,#D77DAF
9683,40DWS_PLGN,40DWS,PLGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205093357.jpeg,#0FA569
7049,40DWS_PRBL,40DWS,PRBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20230407190613.jpg,#A5D7FF
10537,40DWS_QBBL,40DWS,QBBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250610140900.jpg,#9BE1E1
11559,40DWS_QGGN,40DWS,QGGN,https://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhangjing08--fabric-pefer-pic20260414170858.jpg,#B9C3A5
10171,40DWS_QSBL,40DWS,QSBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250307154912.jpg,#379BE1
7147,40DWS_RD,40DWS,RD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240130172851.jpg,#B92337
5445,40DWS_ROBL,40DWS,ROBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240417171337.jpg,#2D23AF
9088,40DWS_RPK,40DWS,RPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20241206094323.jpg,#FF0FAF
5440,40DWS_SAGN,40DWS,SAGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240511171508.jpg,#05737D
5440,40DWS_SAGN,40DWS,SAGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240511171508.jpg,#05737D
5440,40DWS_SAGN,40DWS,SAGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240511171508.jpg,#05737D
8183,40DWS_WPK,40DWS,WPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/yangtianyi--fabric-pefer-pic20240814095351.jpg,#FFB9EB
8183,40DWS_WPK,40DWS,WPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/yangtianyi--fabric-pefer-pic20240814095351.jpg,#FFB9EB
5160,40DWS_WT,40DWS,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117180129.jpg,#f7f4ff
5451,40DWS_YOR,40DWS,YOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220308093301.jpg,#FF4B23
5451,40DWS_YOR,40DWS,YOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220308093301.jpg,#FF4B23
10955,40DWS_ZMBL,40DWS,ZMBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/quchang--fabric-pefer-pic20251105134107.jpg,#9BB9D7
6333,50DCR_APK,50DCR,APK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221160602.jpg,#EB377D
11089,50DCR_BEPK,50DCR,BEPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251126092519.png,#CDAFAF
6594,50DCR_BG,50DCR,BG,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221160840.jpg,#F5EBE1
6311,50DCR_BK,50DCR,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221160017.jpg,#191923
11067,50DCR_CBPK,50DCR,CBPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251120174957.png,#AF919B
10452,50DCR_DAOR,50DCR,DAOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250516101449.png,#E15F4B
10444,50DCR_DGB,50DCR,DGB,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250514101237.png,#5573A5
7491,50DCR_FGN,50DCR,FGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221162153.jpg,#194B41
11249,50DCR_GAGN,50DCR,GAGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260109094643.png,#738773
8441,50DCR_GGN,50DCR,GGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240301112600.png,#2D5541
8154,50DCR_GRGN,50DCR,GRGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240301112500.png,#91AF91
7104,50DCR_IBL,50DCR,IBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250327161001.png,#23375F
9724,50DCR_IPK,50DCR,IPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241127174130.png,#CD3787
7441,50DCR_JRD,50DCR,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221161609.jpg,#5F1937
7442,50DCR_LLGN,50DCR,LLGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221161839.jpg,#37372D
8525,50DCR_LRD,50DCR,LRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240301112623.png,#9B2D23
10288,50DCR_LVT,50DCR,LVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250328175405.png,#B9A5CD
7979,50DCR_MBGN,50DCR,MBGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221164409.jpg,#739B91
10451,50DCR_MBL,50DCR,MBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250516101027.png,#55232D
9515,50DCR_MNBL,50DCR,MNBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205092846.png,#87A5C3
9729,50DCR_NBBL,50DCR,NBBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205095003.png,#0F4B73
6335,50DCR_NBL,50DCR,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221160753.jpg,#232337
9898,50DCR_NGPK,50DCR,NGPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241231152206.png,#AF877D
11065,50DCR_NLKK,50DCR,NLKK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251120151514.png,#A59B87
7964,50DCR_PCPK,50DCR,PCPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/houtianyi-specFinishFabricImg-20230814113804.png,#EBCDCD
11248,50DCR_QVBL,50DCR,QVBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260109094349.png,#C3D7E1
6593,50DCR_RD,50DCR,RD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221153159.jpg,#CD2337
9731,50DCR_SGN,50DCR,SGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205095121.png,#87A591
6927,50DCR_TNBL,50DCR,TNBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221161527.jpg,#233755
11173,50DCR_WRD,50DCR,WRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260113153445.png,#87232D
6328,50DCR_WT,50DCR,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221160216.jpg,#EBEBEB
9732,50DCR_XTVT,50DCR,XTVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205095141.png,#AFA5B9
10287,50DCR_YLLGN,50DCR,YLLGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250328175059.png,#9BA587
9118,50DCR_ZRD,50DCR,ZRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240731101148.png,#690F19
10939,50DWS_HPK,50DWS,HPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20251031154836.jpg,#FF2DAF
8273,6031LS_BK,6031LS,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240307094333.jpg,#372323
10555,70DWS_ALGA,70DWS,ALGA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250613135601.jpg,#A5A5A5
7134,70DWS_ARD,70DWS,ARD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20250918134103.png,#E16955
7134,70DWS_ARD,70DWS,ARD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20250918134103.png,#E16955
7134,70DWS_ARD,70DWS,ARD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20250918134103.png,#E16955
10569,70DWS_AYBL,70DWS,AYBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/quchang--fabric-pefer-pic20250617101211.jpg,#0F5573
5570,70DWS_BGN,70DWS,BGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240829180432.jpg,#234B5F
5570,70DWS_BGN,70DWS,BGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240829180432.jpg,#234B5F
5377,70DWS_BK,70DWS,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240116182435.jpg,#191923
8807,70DWS_BUOR,70DWS,BUOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240516155833.png,#B95F37
8393,70DWS_CHRD,70DWS,CHRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240109143047.jpg,#E12D23
8393,70DWS_CHRD,70DWS,CHRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240109143047.jpg,#E12D23
8393,70DWS_CHRD,70DWS,CHRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240109143047.jpg,#E12D23
5500,70DWS_CRD,70DWS,CRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220307161308.jpg,#C30F19
9355,70DWS_DAPK,70DWS,DAPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20250716143129.png,#E1239B
9355,70DWS_DAPK,70DWS,DAPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20250716143129.png,#E1239B
11457,70DWS_DBBR,70DWS,DBBR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260323114357.jpeg,#37230F
9344,70DWS_DBR,70DWS,DBR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250826105159.jpg,#734B2D
10966,70DWS_DBRN,70DWS,DBRN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20251107174713.png,#553723
10236,70DWS_DCP,70DWS,DCP,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250319173844.png,#C3B9A5
11583,70DWS_DEBR,70DWS,DEBR,https://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhangjing08--fabric-pefer-pic20260416142419.jpeg,#37230F
6133,70DWS_DIBL,70DWS,DIBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240223161924.png,#052D4B
7133,70DWS_DNBL,70DWS,DNBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240218163504.png,#232337
7133,70DWS_DNBL,70DWS,DNBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240218163504.png,#232337
5498,70DWS_DVT,70DWS,DVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220307154340.jpg,#4B1937
11329,70DWS_EMGN,70DWS,EMGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20260202113726.png,#234B5F
5722,70DWS_HBL,70DWS,HBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/yangtianyi-specFinishFabricImg-20220414140304.jpg,#414B73
5722,70DWS_HBL,70DWS,HBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/yangtianyi-specFinishFabricImg-20220414140304.jpg,#414B73
5722,70DWS_HBL,70DWS,HBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/yangtianyi-specFinishFabricImg-20220414140304.jpg,#414B73
9703,70DWS_JGN,70DWS,JGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20241127104408.jpg,#5F7355
9703,70DWS_JGN,70DWS,JGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20241127104408.jpg,#5F7355
9419,70DWS_JRD,70DWS,JRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205091728.jpg,#410519
10421,70DWS_LAVT,70DWS,LAVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250507170030.png,#A59BEB
9279,70DWS_LDGN,70DWS,LDGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205091237.jpg,#19372D
9279,70DWS_LDGN,70DWS,LDGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205091237.jpg,#19372D
9279,70DWS_LDGN,70DWS,LDGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205091237.jpg,#19372D
9189,70DWS_LRRD,70DWS,LRRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/houtianyi--fabric-pefer-pic20240806114914.png,#B90F19
9189,70DWS_LRRD,70DWS,LRRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/houtianyi--fabric-pefer-pic20240806114914.png,#B90F19
5448,70DWS_LSYL,70DWS,LSYL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220307163723.jpg,#FFD719
6832,70DWS_LVT,70DWS,LVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240218162714.png,#7D6987
8600,70DWS_MVT,70DWS,MVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240614155504.jpg,#B92387
5452,70DWS_NABL,70DWS,NABL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220307164216.jpg,#191941
5512,70DWS_NBL,70DWS,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240129113617.jpg,#232341
5512,70DWS_NBL,70DWS,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240129113617.jpg,#232341
5512,70DWS_NBL,70DWS,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240129113617.jpg,#232341
5512,70DWS_NBL,70DWS,NBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240129113617.jpg,#232341
5378,70DWS_NOGN,70DWS,NOGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20241009160048.jpg,#C3F537
5378,70DWS_NOGN,70DWS,NOGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20241009160048.jpg,#C3F537
6047,70DWS_PBGN,70DWS,PBGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220812165642.jpg,#91E1EB
6047,70DWS_PBGN,70DWS,PBGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220812165642.jpg,#91E1EB
8163,70DWS_PTBL,70DWS,PTBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240218164454.png,#194BA5
8163,70DWS_PTBL,70DWS,PTBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240218164454.png,#194BA5
5507,70DWS_RBL,70DWS,RBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220307165458.jpg,#2D23AF
5507,70DWS_RBL,70DWS,RBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220307165458.jpg,#2D23AF
5507,70DWS_RBL,70DWS,RBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220307165458.jpg,#2D23AF
8920,70DWS_RGGN,70DWS,RGGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240813101834.jpg,#23232D
5434,70DWS_RPK,70DWS,RPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250825183407.png,#F51987
5434,70DWS_RPK,70DWS,RPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250825183407.png,#F51987
5434,70DWS_RPK,70DWS,RPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250825183407.png,#F51987
5434,70DWS_RPK,70DWS,RPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250825183407.png,#F51987
5434,70DWS_RPK,70DWS,RPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20250825183407.png,#F51987
9626,70DWS_SGN,70DWS,SGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/wangjiaqi01--fabric-pefer-pic20250716143014.png,#2DD7D7
10002,70DWS_STOR,70DWS,STOR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/liyimin--fabric-pefer-pic20250122094724.jpg,#EB7341
10544,70DWS_SVT,70DWS,SVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250610164310.jpg,#37194B
5496,70DWS_WT,70DWS,WT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240117180732.jpg,#f7f4ff
11581,70DWS_YGBL,70DWS,YGBL,https://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhangjing08--fabric-pefer-pic20260416114913.jpeg,#054155
5499,70DWS_YRD,70DWS,YRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220308093335.jpg,#37192D
5499,70DWS_YRD,70DWS,YRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220308093335.jpg,#37192D
5499,70DWS_YRD,70DWS,YRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220308093335.jpg,#37192D
10950,70DWS_ZMBL,70DWS,ZMBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260116194631.jpg,#9BC3E1
10692,75DSM_ALGA,75DSM,ALGA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250728173347.png,#A5A5A5
10994,75DSM_BBPK,75DSM,BBPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251110172351.png,#E1AFC3
11355,75DSM_BHGN,75DSM,BHGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20260205172715.png,#A5E1C3
2487,75DSM_BK,75DSM,BK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221104005.jpg,#232323
10214,75DSM_BLPK,75DSM,BLPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250314105045.png,#D7C3C3
3049,75DSM_BRD,75DSM,BRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220309163704.jpg,#4B1923
11040,75DSM_CBPK,75DSM,CBPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251117180454.png,#D7B9B9
5787,75DSM_CRPK,75DSM,CRPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240129135417.jpg,#E1A5A5
10512,75DSM_DBR,75DSM,DBR,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250528140934.png,#55372D
10185,75DSM_DCP,75DSM,DCP,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250311135738.png,#E1D7B9
8743,75DSM_DFBL,75DSM,DFBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240415155422.jpg,#2D87C3
6010,75DSM_DGB,75DSM,DGB,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250117103711.png,#232D4B
5774,75DSM_DVT,75DSM,DVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221112835.jpg,#372341
5774,75DSM_DVT,75DSM,DVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221112835.jpg,#372341
5996,75DSM_EMGN,75DSM,EMGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221111744.jpg,#0F4141
10306,75DSM_GAGN,75DSM,GAGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250401095315.png,#738787
4407,75DSM_GBL,75DSM,GBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220301132356.jpg,#23235F
5901,75DSM_GGN,75DSM,GGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221111932.jpg,#0F3719
6141,75DSM_GN,75DSM,GN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240221110833.jpg,#194137
10402,75DSM_GNPK,75DSM,GNPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250427153515.png,#B99B9B
10974,75DSM_GPPK,75DSM,GPPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/common-file/pattern_code/d37cb6727145802393463a96d7c3e309.jpg,#9B5F73
10804,75DSM_GVPK,75DSM,GVPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250911103115.png,#A57D87
9998,75DSM_GYGN,75DSM,GYGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250117151400.png,#739173
10772,75DSM_GYPK,75DSM,GYPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250825172452.png,#CDAFAF
4497,75DSM_HBL,75DSM,HBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250110152429.jpg,#5F7387
10467,75DSM_HRGN,75DSM,HRGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250520093517.png,#238769
2801,75DSM_IBL,75DSM,IBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220301132409.jpg,#19192D
2801,75DSM_IBL,75DSM,IBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/zhanghongjuan-specFinishFabricImg-20220301132409.jpg,#19192D
9680,75DSM_LAGN,75DSM,LAGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205093320.png,#697D41
10503,75DSM_LCBL,75DSM,LCBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250526152555.png,#C3D7D7
5782,75DSM_LGA,75DSM,LGA,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250612180228.png,#7D7D73
10996,75DSM_LHGN,75DSM,LHGN,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251110174305.png,#87AFA5
10868,75DSM_LLPK,75DSM,LLPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20251015171255.png,#CDC3C3
10089,75DSM_LPPK,75DSM,LPPK,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250213153112.png,#D7C3C3
9620,75DSM_LPVT,75DSM,LPVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20241205094418.png,#877DAF
6000,75DSM_LTBL,75DSM,LTBL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240129174101.jpg,#4B9BA5
10347,75DSM_LTVT,75DSM,LTVT,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250414171510.png,#AFA5C3
5636,75DSM_LWRD,75DSM,LWRD,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/gaoyan01--fabric-pefer-pic20250612141953.jpg,#550F19
5626,75DSM_LYL,75DSM,LYL,http://ftrade-image-1251006897.cos.ap-beijing.myqcloud.com/baijiaming--fabric-pefer-pic20240129135758.jpg,#F5CD9B
